Var1,Var2,dice1,dice2,avg_dice,avg_dice_Z
10d,A1,0.7749077490774908,0.6993006993006993,0.737104224189095,-0.6537541733139772
10d,a10p,0.7749077490774908,0.5454545454545454,0.6601811472660182,-1.6696938537204769
10d,a24,0.7749077490774908,0.8654970760233918,0.8202024125504412,0.4437415367264306
10d,a24pr,0.7749077490774908,0.7210884353741497,0.7479980922258203,-0.5098765067629017
10d,a32pr,0.7749077490774908,0.9333333333333333,0.854120541205412,0.8917055829407592
10d,A4,0.7749077490774908,0.8081841432225064,0.7915459461499986,0.06526939961264185
10d,a47r,0.7749077490774908,0.6971428571428572,0.736025303110174,-0.6680037168833147
10d,A5,0.7749077490774908,0.7537091988130564,0.7643084739452737,-0.29446177487509767
10d,a9-46v,0.7749077490774908,0.7601809954751131,0.767544372276302,-0.25172456716381064
10d,AAIC,0.7749077490774908,0.8201438848920863,0.7975258169847885,0.1442468444546337
10d,AIP,0.7749077490774908,0.8058823529411765,0.7903950510093336,0.05006927907458985
10d,AVI,0.7749077490774908,0.8985507246376812,0.836729236857586,0.6620148725879865
10d,d23ab,0.7749077490774908,0.6962962962962963,0.7356020226868936,-0.6735940727966628
10d,d32,0.7749077490774908,0.9382716049382716,0.8565896770078811,0.9243159924352884
10d,DVT,0.7749077490774908,0.7953667953667953,0.785137272222143,-0.019371340234594338
10d,EC,0.7749077490774908,0.9186046511627907,0.8467562001201407,0.7944431406692846
10d,FEF,0.7749077490774908,0.7951807228915663,0.7850442359845285,-0.020600089906201876
10d,FFC,0.7749077490774908,0.8050314465408805,0.7899695978091856,0.04445022682816853
10d,FOP1,0.7749077490774908,0.5289256198347108,0.6519166844561008,-1.7788443978963815
10d,FOP2,0.7749077490774908,0.8,0.7874538745387454,0.011224526588459094
10d,FOP3,0.7749077490774908,0.8301886792452831,0.8025482141613869,0.2105787280267157
10d,FOP4,0.7749077490774908,0.8203753351206434,0.7976415420990671,0.14577525101763136
10d,FOP5,0.7749077490774908,0.8367346938775511,0.8058212214775209,0.2538060421140928
10d,FST,0.7749077490774908,0.72,0.7474538745387453,-0.5170641072229215
10d,H,0.7749077490774908,0.908675799086758,0.8417917740821244,0.7288768944372516
10d,i6-8,0.7749077490774908,0.6702702702702703,0.7225890096738805,-0.8454597444570223
